Function name	Segment	Start	Length	Locals	Arguments	R	F	L	M	S	B	T	=
sub_490990	.text	00490990	00000019	00000000	00000000	R	.	.	.	.	.	.	.
sub_4909B0	.text	004909B0	0000004B	00000000	00000000	R	.	.	.	.	.	.	.
sub_490A00	.text	00490A00	00000019	00000000	00000000	R	.	.	.	.	.	.	.
sub_490A20	.text	00490A20	0000000A	00000000	00000004	R	.	.	.	.	.	.	.
sub_490A30	.text	00490A30	0000000A	00000000	00000004	R	.	.	.	.	.	.	.
sub_490A40	.text	00490A40	0000000A	00000000	00000004	R	.	.	.	.	.	.	.
sub_490A50	.text	00490A50	00000041	00000004	00000018	R	.	.	.	.	.	.	.
sub_490AA0	.text	00490AA0	000000A4	00000008	0000001C	R	.	.	.	.	.	.	.
sub_490B50	.text	00490B50	00000020	00000004	00000004	R	.	.	.	.	.	.	.
sub_490B70	.text	00490B70	0000002C	00000004	00000004	R	.	.	.	.	.	.	.
sub_490BA0	.text	00490BA0	00000046	00000000	00000008	R	.	.	.	.	.	.	.
sub_490BF0	.text	00490BF0	00000020	00000004	00000004	R	.	.	.	.	.	.	.
sub_490C10	.text	00490C10	0000006A	00000008	00000004	R	.	.	.	.	.	.	.
sub_490C80	.text	00490C80	00000070	00000000	00000010	R	.	.	.	.	.	.	.
sub_490D10	.text	00490D10	00000100	0000004C	0000000C	R	.	.	.	.	.	.	.
sub_490E10	.text	00490E10	00000287	0000001C	0000001C	R	.	.	.	.	.	.	.
sub_4910A0	.text	004910A0	000009F6	00000010	00000018	R	.	.	.	.	.	.	.
sub_491AC0	.text	00491AC0	000008CE	00000010	00000014	R	.	.	.	.	.	.	.
sub_4923C0	.text	004923C0	00000048	00000004	00000004	R	.	.	.	.	.	.	.
sub_492410	.text	00492410	0000002E	00000004	00000004	R	.	.	.	.	.	.	.
sub_492440	.text	00492440	00000064	00000008	00000004	R	.	.	.	.	B	.	.
sub_4924B0	.text	004924B0	0000011F	00000020	0000000C	R	.	.	.	.	.	.	.
sub_4925D0	.text	004925D0	000000AB	00000000	00000008	R	.	.	.	.	.	.	.
sub_492680	.text	00492680	0000018B	00000004	00000008	R	.	.	.	.	.	.	.
sub_492810	.text	00492810	00000115	00000020	00000008	R	.	.	.	.	.	.	.
sub_492930	.text	00492930	0000002E	00000008	00000008	R	.	.	.	.	.	.	.
sub_492960	.text	00492960	0000020A	0000003C	00000008	R	.	.	.	.	B	T	.
sub_492B70	.text	00492B70	000001D6	00000000	0000000C	R	.	.	.	.	.	.	.
sub_492D50	.text	00492D50	000001EA	00000038	00000008	R	.	.	.	.	.	.	.
sub_492F40	.text	00492F40	000001E4	00000038	00000008	R	.	.	.	.	.	.	.
sub_493130	.text	00493130	0000002B	00000030	00000008	R	.	.	.	.	.	.	.
sub_493160	.text	00493160	00000023	00000000	00000008	R	.	.	.	.	.	.	.
sub_493190	.text	00493190	00000063	00000000	0000000C	R	.	.	.	.	.	.	.
sub_493200	.text	00493200	0000006C	00000000	0000000C	R	.	.	.	.	.	.	.
sub_493270	.text	00493270	0000009F	00000000	00000010	R	.	.	.	.	.	.	.
sub_493310	.text	00493310	00000863	00000084	00000008	R	.	.	.	.	.	.	.
sub_493B80	.text	00493B80	00000263	0000001C	00000010	R	.	.	.	.	.	.	.
sub_493DF0	.text	00493DF0	0000001C	00000000	00000000	R	.	.	.	.	.	.	.
sub_493E10	.text	00493E10	00000022	00000000	00000000	R	.	.	.	.	.	.	.
sub_493E40	.text	00493E40	0000001C	00000000	00000000	R	.	.	.	.	.	.	.
sub_493E60	.text	00493E60	00000014	00000000	00000000	R	.	.	.	.	.	.	.
sub_493E80	.text	00493E80	00000346	00000094	00000008	R	.	.	.	.	B	.	.
sub_4941D0	.text	004941D0	00000157	00000030	00000010	R	.	.	.	.	.	.	.
sub_494330	.text	00494330	000002A4	0000005C	00000008	R	.	.	.	.	.	.	.
sub_4945E0	.text	004945E0	00000395	0000005C	00000008	R	.	.	.	.	.	.	.
sub_494980	.text	00494980	00000292	0000003C	00000014	R	.	.	.	.	B	.	.
sub_494C20	.text	00494C20	0000003B	00000004	0000000C	R	.	.	.	.	.	.	.
sub_494C60	.text	00494C60	0000099C	00000018	0000000C	R	.	.	.	.	.	.	.
sub_495600	.text	00495600	00000748	00000010	0000000C	R	.	.	.	.	.	.	.
sub_495D50	.text	00495D50	0000099C	00000018	0000000C	R	.	.	.	.	.	.	.
sub_4966F0	.text	004966F0	00000748	00000010	0000000C	R	.	.	.	.	.	.	.
sub_496E40	.text	00496E40	00000F5E	00000024	00000010	R	.	.	.	.	.	.	.
sub_497DA0	.text	00497DA0	00000CBB	0000001C	00000010	R	.	.	.	.	.	.	.
sub_498A60	.text	00498A60	00000DD3	00000020	00000010	R	.	.	.	.	.	.	.
sub_499840	.text	00499840	00000B4B	0000001C	00000010	R	.	.	.	.	.	.	.
UNK_SecondLargestFunction_49A390	.text	0049A390	0000143D	0000002C	00000014	R	.	.	.	.	.	.	.
sub_49B7D0	.text	0049B7D0	0000103A	00000024	00000014	R	.	.	.	.	.	.	.
sub_49C810	.text	0049C810	000001DC	00000010	00000008	R	.	.	.	.	.	.	.
sub_49C9F0	.text	0049C9F0	00000345	00000024	0000000C	R	.	.	.	.	.	.	.
UNK_GameMain_49CD40	.text	0049CD40	00000112	0000002C	00000014	R	.	.	.	.	.	T	.
UNK_SetIntroMovieWindowPos_maybe_49CE60	.text	0049CE60	0000002F	00000000	00000008	R	.	.	.	.	.	.	.
SetConstDFAA30_49CE90	.text	0049CE90	0000000A	00000000	00000004	R	.	.	.	.	.	T	.
CreateWindow_maybe_49CEA0	.text	0049CEA0	00000125	0000003C	0000000C	R	.	.	.	.	.	T	.
WNDCLASS_lpfnWndProcFunc_49CFD0	.text	0049CFD0	00000081	00000010	00000010	R	.	.	.	.	.	T	.
sub_49D060	.text	0049D060	00000076	00000008	00000008	R	.	.	.	.	.	T	.
sub_49D0E0	.text	0049D0E0	00000012	00000000	00000000	R	.	.	.	.	.	.	.
UNK_SetRegistryValueInt_maybe_49D100	.text	0049D100	00000076	00000004	00000005	R	.	.	.	.	.	T	.
UNK_ReadRegistryKey_maybe_49D180	.text	0049D180	00000082	0000000C	00000008	R	.	.	.	.	.	T	.
UNK_SetRegistryValueIntWrapper_maybe_49D210	.text	0049D210	00000013	00000000	00000005	R	.	.	.	.	.	T	.
UNK_ReadRegistryKeyWrapper_maybe_49D230	.text	0049D230	00000013	00000000	00000008	R	.	.	.	.	.	T	.
UNK_SetRegistryValueStr_maybe_49D250	.text	0049D250	00000083	00000004	00000008	R	.	.	.	.	.	T	.
UNK_QueryRegistryValue_maybe_49D2E0	.text	0049D2E0	000000AB	00000018	00000010	R	.	.	.	.	.	T	.
DirectDrawEnumerateA	.text	0049D390	00000006	00000000	00000008	R	.	.	.	.	.	T	.
DirectDrawCreate	.text	0049D396	00000006	00000000	0000000C	R	.	.	.	.	.	T	.
DirectInputCreateA	.text	0049D39C	00000006	00000000	00000000	R	.	.	.	.	.	.	.
VerQueryValueA	.text	0049E738	00000006	00000000	00000010	R	.	.	.	.	.	T	.
GetFileVersionInfoA	.text	0049E73E	00000006	00000000	00000010	R	.	.	.	.	.	T	.
GetFileVersionInfoSizeA	.text	0049E744	00000006	00000000	00000008	R	.	.	.	.	.	T	.
sub_49E750	.text	0049E750	0000018A	00000000	00000000	R	.	.	.	.	.	.	.
sub_49E8E0	.text	0049E8E0	0000005F	00000008	0000000C	R	.	.	.	.	.	T	.
sub_49E940	.text	0049E940	00000014	00000004	00000000	R	.	.	.	.	.	.	.
CoUninitialize	.text	0049E960	00000006	00000000	00000000	R	.	.	.	.	.	T	.
sub_49E970	.text	0049E970	00000084	00000014	00000010	R	.	.	.	.	.	T	.
sub_49EA00	.text	0049EA00	00000006	00000000	00000000	R	.	.	.	.	.	.	.
__cinit	.text	0049EA10	00000030	00000000	00000000	R	.	L	.	.	.	.	.
_exit_0	.text	0049EA40	00000012	00000000	00000004	.	.	L	.	.	.	T	.
__exit	.text	0049EA60	00000012	00000000	00000004	.	.	L	.	.	.	T	.
_doexit	.text	0049EA80	000000AE	0000000C	0000000C	R	.	L	.	S	.	T	.
__lockexit	.text	0049EB40	0000000B	00000000	00000000	R	.	L	.	.	.	.	.
__unlockexit	.text	0049EB50	0000000B	00000000	00000000	R	.	L	.	.	.	.	.
__initterm	.text	0049EB60	00000020	00000008	00000008	R	.	L	.	S	.	T	.
_sprintf	.text	0049EB80	00000068	00000024	0000000C	R	.	L	.	.	.	T	.
__fpmath	.text	0049EBF0	00000017	00000000	00000000	R	.	L	.	.	.	.	.
__cfltcvt_init_7	.text	0049EC10	00000038	00000000	00000000	R	.	L	.	.	.	.	.
__strcmpi	.text	0049EC50	000000D0	00000014	00000008	R	.	L	.	.	B	T	.
__ftol	.text	0049ED20	00000027	00000010	00000000	R	.	L	.	.	B	.	.
_strstr	.text	0049ED50	00000080	0000000C	00000008	R	.	L	.	.	.	T	.
sub_49EDD0	.text	0049EDD0	0000017F	00000014	00000004	R	.	.	.	.	.	T	.
_wcsncpy	.text	0049EF50	0000003F	00000008	0000000C	R	.	L	.	.	.	T	.
_atof	.text	0049EF90	00000062	00000020	00000004	R	.	L	.	.	.	T	.
_strncmp	.text	0049F000	00000038	00000010	0000000C	R	.	L	.	.	B	T	.
_atol	.text	0049F040	00000099	00000010	00000004	R	.	L	.	.	.	T	.
_atoi	.text	0049F0E0	0000000E	00000000	00000004	R	.	L	.	.	.	T	.
_fclose	.text	0049F0F0	0000003D	00000008	00000004	R	.	L	.	.	.	T	.
__fclose_lk	.text	0049F130	00000065	00000008	00000004	R	.	L	.	.	.	.	.
__fsopen	.text	0049F1A0	00000037	00000004	0000000C	R	.	L	.	.	.	T	.
_fopen	.text	0049F1E0	00000015	00000000	00000008	R	.	L	.	.	.	T	.
_free	.text	0049F200	00000068	00000008	00000004	R	.	L	.	.	.	T	.
_malloc	.text	0049F270	00000014	00000000	00000004	R	.	L	.	.	.	T	.
__nh_malloc	.text	0049F290	00000044	00000008	00000008	R	.	L	.	.	.	T	.
__heap_alloc	.text	0049F2E0	00000055	00000008	00000004	R	.	L	.	.	.	.	.
_strncpy	.text	0049F340	000000FE	00000004	0000000C	R	.	L	.	.	.	T	.
__isctype	.text	0049F440	00000095	00000004	00000008	R	.	L	.	.	.	T	.
_memcpy	.text	0049F4E0	00000335	0000000C	0000000C	R	.	L	.	.	B	T	.
_rand	.text	0049F820	0000002D	00000000	00000000	R	.	L	.	.	.	T	.
__snprintf	.text	0049F850	00000068	00000024	00000010	R	.	L	.	.	.	T	.
_qsort	.text	0049F8C0	000001A5	00000110	00000010	R	.	L	.	.	.	T	.
_shortsort	.text	0049FA70	00000059	00000008	00000010	R	.	L	.	S	.	.	.
_swap	.text	0049FAD0	0000002C	00000004	0000000C	R	.	L	.	S	.	.	.
_strchr	.text	0049FB10	000000C1	00000004	00000008	R	.	L	.	.	.	T	.
_ftell	.text	0049FBD0	00000028	00000008	00000004	R	.	L	.	.	.	T	.
__ftell_lk	.text	0049FC00	000001A4	00000018	00000004	R	.	L	.	.	.	.	.
_bsearch	.text	0049FDB0	0000009F	00000010	00000014	R	.	L	.	.	.	T	.
_tolower	.text	0049FE50	00000082	00000000	00000004	R	.	L	.	.	.	T	.
sub_49FEE0	.text	0049FEE0	000000FE	0000000C	00000004	R	.	.	.	.	.	T	.
UNK_freadWithLock_MAYBE_49FFE0	.text	0049FFE0	00000037	00000008	00000010	R	.	.	.	.	.	T	.
_fread	.text	004A0020	0000013C	00000014	00000010	R	.	L	.	.	.	T	.
UNK_fwriteWithLock_MAYBE_4A0160	.text	004A0160	00000037	00000008	00000010	R	.	.	.	.	.	T	.
_fwrite	.text	004A01A0	00000146	00000014	00000010	R	.	L	.	.	.	T	.
_strtok	.text	004A02F0	000000E8	00000030	00000008	R	.	L	.	.	.	T	.
__close	.text	004A03E0	00000068	00000008	00000004	R	.	L	.	.	.	T	.
__close_lk	.text	004A0450	00000090	00000008	00000004	R	.	L	.	.	.	T	.
__filelength	.text	004A04E0	000000A4	0000000C	00000004	R	.	L	.	.	.	T	.
__open	.text	004A0590	0000001A	00000000	0000000C	R	.	L	.	.	.	T	.
__sopen	.text	004A05B0	00000351	00000024	00000010	R	.	L	.	.	.	T	.
_fseek	.text	004A0950	00000032	00000008	0000000C	R	.	L	.	.	.	T	.
__fseek_lk	.text	004A0990	00000097	00000008	0000000C	R	.	L	.	.	.	T	.
__alloca_probe	.text	004A0A30	0000002F	00000000	00000001	R	.	L	.	.	.	.	.
start	.text	004A0A60	000001A8	00000078	00000000	.	.	L	.	.	B	.	.
__amsg_exit	.text	004A0C10	00000026	00000000	00000004	.	.	L	.	.	.	.	.
__amsg_exit_0	.text	004A0C40	00000026	00000000	00000004	.	.	L	.	.	.	.	.
nullsub_3	.text	004A0C66	00000001	00000000	00000000	R	.	L	.	.	.	.	.
__findfirst	.text	004A0C70	00000101	00000144	00000008	R	.	L	.	.	.	T	.
__findnext	.text	004A0DA0	000000F9	00000140	00000008	R	.	L	.	.	.	T	.
__findclose	.text	004A0EC0	00000021	00000000	00000004	R	.	L	.	.	.	T	.
___timet_from_ft	.text	004A0EF0	0000008C	00000018	00000004	R	.	L	.	.	.	T	.
_strrchr	.text	004A0F80	00000027	00000008	00000008	R	.	L	.	.	B	T	.
_strncat	.text	004A0FB0	00000123	00000004	0000000C	R	.	L	.	.	.	T	.
__vsnprintf	.text	004A10E0	00000068	00000024	00000010	R	.	L	.	.	.	T	.
_wcslen	.text	004A1150	0000001E	00000000	00000004	R	.	L	.	.	.	T	.
__snwprintf	.text	004A1170	00000097	00000024	00000010	R	.	L	.	.	.	T	.
_wcsrchr	.text	004A1210	00000040	00000000	00000006	R	.	L	.	.	.	T	.
_wcstok	.text	004A1250	000000AE	00000014	0000000C	R	.	L	.	.	.	T	.
_strpbrk	.text	004A1300	0000003A	00000028	00000008	R	.	L	.	.	B	T	.
_strspn	.text	004A1340	0000003E	00000028	00000008	R	.	L	.	.	B	T	.
_realloc	.text	004A1380	000001B0	00000018	00000008	R	.	L	.	.	.	T	.
_fgets	.text	004A1530	00000085	0000000C	0000000C	R	.	L	.	.	.	T	.
_fgetws	.text	004A15C0	0000007F	0000000C	0000000C	R	.	L	.	.	.	T	.
__mtinitlocks	.text	004A1640	0000002B	00000004	00000000	R	.	L	.	.	.	.	.
__lock	.text	004A1670	00000076	00000008	00000004	R	.	L	.	.	B	.	.
__unlock	.text	004A16F0	00000016	00000004	00000004	R	.	L	.	.	B	.	.
__lock_file	.text	004A1710	00000036	00000004	00000004	R	.	L	.	.	B	T	.
__lock_file2	.text	004A1750	00000028	00000004	00000008	R	.	L	.	.	B	.	.
__unlock_file	.text	004A1780	00000036	00000004	00000004	R	.	L	.	.	B	T	.
__unlock_file2	.text	004A17C0	00000028	00000004	00000008	R	.	L	.	.	B	.	.
__flsbuf	.text	004A17F0	00000130	00000010	00000008	R	.	L	.	.	.	T	.
__output	.text	004A1920	0000087C	0000025C	0000000C	R	.	L	.	.	.	T	.
_write_char	.text	004A22B0	00000042	00000000	0000000C	R	.	L	.	S	.	T	.
_write_multi_char	.text	004A2300	00000039	00000010	00000010	R	.	L	.	S	.	T	.
_write_string	.text	004A2340	0000003D	00000010	00000010	R	.	L	.	S	.	T	.
_get_short_arg	.text	004A2380	00000012	00000000	00000004	R	.	L	.	S	.	.	.
__setdefaultprecision	.text	004A23A0	00000013	00000000	00000000	R	.	L	.	.	.	.	.
__ms_p5_test_fdiv	.text	004A23C0	00000050	0000001C	00000000	R	.	L	.	.	B	.	.
__ms_p5_mp_test_fdiv	.text	004A2410	00000029	00000000	00000000	R	.	L	.	.	.	.	.
__forcdecpt	.text	004A2440	0000005D	00000004	00000004	R	.	L	.	.	.	.	.
__positive	.text	004A2510	0000001C	00000000	00000004	R	.	L	.	.	.	.	.
__fassign	.text	004A2530	00000052	00000008	0000000C	R	.	L	.	.	.	.	.
__cftoe	.text	004A2590	00000073	00000030	00000010	R	.	L	.	.	.	.	.
__cftoe2	.text	004A2610	000000F2	00000010	00000011	R	.	L	.	S	.	.	.
__cftof	.text	004A2710	00000066	00000030	0000000C	R	.	L	.	.	.	T	.
__cftof2	.text	004A2780	000000B6	00000010	0000000D	R	.	L	.	S	.	T	.
__cftog	.text	004A2840	000000B6	00000038	00000010	R	.	L	.	.	.	T	.
__cfltcvt	.text	004A2900	00000065	00000000	00000014	R	.	L	.	.	.	T	.
__shift	.text	004A2970	00000029	00000004	00000008	R	.	L	.	S	.	T	.
sub_4A29A0	.text	004A29A0	00000225	00000010	00000020	R	.	.	.	.	.	T	.
__fltin2	.text	004A2BD0	00000096	00000020	00000008	R	.	L	.	.	.	.	.
__allmul	.text	004A2C70	00000034	00000000	00000010	R	.	L	.	.	.	.	.
__freebuf	.text	004A2CB0	00000033	00000004	00000004	R	.	L	.	.	.	.	.
__fflush_lk	.text	004A2CF0	00000035	00000004	00000004	R	.	L	.	.	.	.	.
__flush	.text	004A2D30	0000006E	0000000C	00000004	R	.	L	.	.	.	.	.
__flushall	.text	004A2DA0	0000000B	00000000	00000000	R	.	L	.	.	.	T	.
_flsall	.text	004A2DB0	000000BB	00000014	00000004	R	.	L	.	S	.	.	.
__openfile	.text	004A2E70	0000015B	00000010	00000010	R	.	L	.	.	.	T	.
__getstream	.text	004A3040	000000D9	00000010	00000000	R	.	L	.	.	.	.	.
__heap_init	.text	004A3120	00000037	00000000	00000000	R	.	L	.	.	.	.	.
___sbh_new_region	.text	004A3160	00000162	0000000C	00000000	R	.	L	.	.	.	.	.
___sbh_release_region	.text	004A32D0	0000005B	00000004	00000004	R	.	L	.	.	.	T	.
___sbh_decommit_pages	.text	004A3330	000000CD	00000010	00000004	R	.	L	.	.	.	.	.
___sbh_find_block	.text	004A3400	00000059	00000000	0000000C	R	.	L	.	.	.	.	.
___sbh_free_block	.text	004A3460	00000053	00000004	0000000C	R	.	L	.	.	.	.	.
___sbh_alloc_block	.text	004A34C0	00000233	00000014	00000004	R	.	L	.	.	.	.	.
___sbh_alloc_block_from_page	.text	004A3700	00000172	00000010	0000000C	R	.	L	.	.	.	.	.
___sbh_resize_block	.text	004A3880	000000C4	00000010	00000010	R	.	L	.	.	.	.	.
__callnewh	.text	004A3950	00000020	00000000	00000004	R	.	L	.	.	.	T	.
___crtGetStringTypeW	.text	004A3970	00000184	00000014	00000018	R	.	L	.	.	.	T	.
sub_4A3B00	.text	004A3B00	00000138	00000014	0000001C	R	.	.	.	.	.	T	.
__mtinit	.text	004A3C40	0000005C	00000004	00000000	R	.	L	.	.	.	.	.
__initptd	.text	004A3CA0	00000013	00000000	00000004	R	.	L	.	.	.	.	.
__getptd	.text	004A3CC0	0000007A	00000008	00000000	R	.	L	.	.	.	.	.
__dosmaperr	.text	004A3D40	00000073	00000004	00000004	R	.	L	.	.	.	.	.
__errno	.text	004A3DC0	00000009	00000000	00000000	R	.	L	.	.	.	T	.
___doserrno	.text	004A3DD0	00000009	00000000	00000000	R	.	L	.	.	.	T	.
__ioinit	.text	004A3DE0	0000020C	00000058	00000000	R	.	L	.	.	.	.	.
__lseek	.text	004A3FF0	00000072	00000008	0000000C	R	.	L	.	.	.	T	.
__lseek_lk	.text	004A4070	00000080	00000008	0000000C	R	.	L	.	.	.	T	.
__filbuf	.text	004A40F0	000000EF	00000008	00000004	R	.	L	.	.	.	T	.
__read	.text	004A41E0	00000072	00000008	0000000C	R	.	L	.	.	.	T	.
__read_lk	.text	004A4260	00000225	0000001C	0000000C	R	.	L	.	.	.	T	.
__write	.text	004A4490	00000072	00000008	0000000C	R	.	L	.	.	.	T	.
__write_lk	.text	004A4510	00000209	0000042C	0000000C	R	.	L	.	.	.	T	.
__alloc_osfhnd	.text	004A4720	00000168	00000018	00000000	R	.	L	.	.	.	.	.
__set_osfhnd	.text	004A4890	000000A1	0000000C	00000008	R	.	L	.	.	.	T	.
__free_osfhnd	.text	004A4940	00000093	0000000C	00000004	R	.	L	.	.	.	.	.
__get_osfhandle	.text	004A49E0	00000049	00000000	00000004	R	.	L	.	.	.	T	.
__lock_fhandle	.text	004A4A30	00000065	0000000C	00000004	R	.	L	.	.	.	.	.
__unlock_fhandle	.text	004A4AA0	00000022	00000000	00000004	R	.	L	.	.	.	.	.
__chsize_lk	.text	004A4AD0	0000014E	00001014	00000008	R	.	L	.	.	.	T	.
__XcptFilter	.text	004A4C20	0000020D	00000014	00000008	R	.	L	.	.	.	T	.
_xcptlookup	.text	004A4E30	0000003C	00000008	00000008	R	.	L	.	S	.	.	.
__ismbblead	.text	004A4E70	00000012	00000000	00000004	R	.	L	.	.	.	T	.
_x_ismbbtype	.text	004A4E90	0000003A	00000000	00000009	R	.	L	.	S	.	.	.
__setenvp	.text	004A4ED0	000000EE	00000014	00000000	R	.	L	.	.	.	.	.
__setargv	.text	004A4FC0	0000009E	00000010	00000000	R	.	L	.	.	.	.	.
_parse_cmdline	.text	004A5060	0000020F	00000010	00000014	R	.	L	.	S	.	.	.
___crtGetEnvironmentStringsA	.text	004A5270	00000156	00000010	00000000	R	.	L	.	.	.	.	.
sub_4A53D0	.text	004A53D0	0000022B	00000024	00000004	R	.	.	.	.	.	.	.
_getSystemCP	.text	004A5600	0000004D	00000000	00000004	R	.	L	.	S	.	.	.
_CPtoLCID	.text	004A5650	00000038	00000000	00000004	R	.	L	.	S	.	.	.
_setSBCS	.text	004A56B0	00000032	00000004	00000000	R	.	L	.	S	.	.	.
sub_4A56F0	.text	004A56F0	000001DA	00000518	00000000	R	.	.	.	.	.	.	.
___initmbctable	.text	004A58D0	0000000B	00000000	00000000	R	.	L	.	.	.	.	.
__global_unwind2	.text	004A58E0	00000020	00000014	00000004	R	.	L	.	.	B	T	.
__unwind_handler	.text	004A5900	00000022	00000000	00000010	R	.	L	.	S	.	.	.
__local_unwind2	.text	004A5922	00000068	00000014	00000008	R	.	L	.	.	.	.	.
__abnormal_termination	.text	004A598A	00000022	00000000	00000000	R	.	L	.	.	.	T	.
_at_done	.text	004A59AC	00000001	00000000	00000000	R	.	L	.	S	.	.	.
__NLG_Notify1	.text	004A59AD	00000009	00000004	00000000	R	.	L	.	.	.	.	.
__NLG_Notify	.text	004A59B6	00000018	00000004	00000000	R	.	L	.	.	.	.	.
__except_handler3	.text	004A59D8	000000BD	0000001C	0000000C	R	.	L	.	.	B	T	.
_seh_longjmp_unwind(x)	.text	004A5A95	0000001B	00000004	00000004	R	.	L	.	.	.	.	.
__FF_MSGBANNER	.text	004A5AB0	0000003D	00000000	00000000	R	.	L	.	.	.	.	.
__NMSG_WRITE	.text	004A5AF0	000001D6	000001B8	00000004	R	.	L	.	.	.	.	.
___loctotime_t	.text	004A5CD0	000000E2	00000034	0000001C	R	.	L	.	.	.	.	.
__woutput	.text	004A5DC0	0000088C	00000454	0000000C	R	.	L	.	.	.	T	.
_write_char_0	.text	004A6720	0000002A	00000000	0000000C	R	.	L	.	S	.	T	.
_write_multi_char_0	.text	004A6750	00000039	00000010	00000010	R	.	L	.	S	.	T	.
_write_string_0	.text	004A6790	0000003F	00000010	00000010	R	.	L	.	S	.	T	.
_get_int_arg	.text	004A67D0	00000011	00000000	00000004	R	.	L	.	S	.	.	.
_get_int64_arg	.text	004A67F0	00000012	00000000	00000004	R	.	L	.	S	.	.	.
__getwc_lk	.text	004A6810	00000120	0000000C	00000004	R	.	L	.	.	.	T	.
___initstdio	.text	004A6930	000000BC	00000004	00000000	R	.	L	.	.	.	.	.
___endstdio	.text	004A69F0	00000014	00000000	00000000	R	.	L	.	.	.	.	.
__getbuf	.text	004A6A10	0000005D	00000000	00000004	R	.	L	.	.	.	.	.
__isatty	.text	004A6A70	0000002B	00000000	00000004	R	.	L	.	.	.	T	.
_wctomb	.text	004A6AA0	0000006C	0000000C	00000006	R	.	L	.	.	.	T	.
__wctomb_lk	.text	004A6B10	00000072	00000000	00000006	R	.	L	.	.	.	T	.
__aulldiv	.text	004A6B90	00000068	00000008	00000010	R	.	L	.	.	.	.	.
__aullrem	.text	004A6C00	00000075	00000004	00000010	R	.	L	.	.	.	.	.
__control87	.text	004A6C80	0000003B	0000000C	00000008	R	.	L	.	.	B	T	.
__controlfp	.text	004A6CC0	00000018	00000000	00000008	R	.	L	.	.	.	T	.
__abstract_cw	.text	004A6CE0	00000096	00000004	00000004	R	.	L	.	S	.	.	.
__hw_cw	.text	004A6D80	0000008B	00000000	00000004	R	.	L	.	S	.	.	.
__ZeroTail	.text	004A6E10	00000066	00000004	00000008	R	.	L	.	.	.	.	.
__IncMan	.text	004A6E80	00000069	0000000C	00000008	R	.	L	.	.	.	.	.
__RoundMan	.text	004A6EF0	0000009D	00000014	00000008	R	.	L	.	.	.	.	.
__CopyMan	.text	004A6F90	0000001D	00000004	00000008	R	.	L	.	.	.	.	.
__FillZeroMan	.text	004A6FB0	0000000F	00000000	00000004	R	.	L	.	.	.	.	.
__IsZeroMan	.text	004A6FC0	0000001D	00000000	00000004	R	.	L	.	.	.	.	.
__ShrMan	.text	004A6FE0	000000B1	00000018	00000008	R	.	L	.	.	.	.	.
__ld12cvt	.text	004A70A0	000001CF	00000028	0000000C	R	.	L	.	.	.	.	.
sub_4A7270	.text	004A7270	00000018	00000000	00000008	R	.	.	.	.	.	.	.
sub_4A7290	.text	004A7290	00000018	00000000	00000008	R	.	.	.	.	.	.	.
sub_4A72B0	.text	004A72B0	00000038	0000000C	00000008	R	.	.	.	.	.	.	.
sub_4A72F0	.text	004A72F0	00000038	0000000C	00000008	R	.	.	.	.	.	.	.
__fptostr	.text	004A7330	00000091	00000010	0000000C	R	.	L	.	.	.	.	.
__fltout2	.text	004A73D0	0000008B	00000034	00000010	R	.	L	.	.	.	.	.
___dtold	.text	004A7460	000000BE	00000010	00000008	R	.	L	.	.	.	.	.
__fptrap	.text	004A7520	00000007	00000000	00000000	.	.	L	.	.	.	.	.
___init_time	.text	004A7530	000000AE	00000004	00000000	R	.	L	.	.	.	.	.
__get_lc_time	.text	004A75E0	00000371	0000000C	00000004	R	.	L	.	S	.	.	.
__free_lc_time	.text	004A7960	00000233	00000004	00000004	R	.	L	.	S	.	.	.
_storeTimeFmt	.text	004A7BA0	000000F6	00000010	00000008	R	.	L	.	S	.	T	.
___init_numeric	.text	004A7CA0	000001F6	0000000C	00000000	R	.	L	.	.	.	.	.
___init_monetary	.text	004A7EA0	000000EF	00000004	00000000	R	.	L	.	.	.	.	.
__get_lc_lconv	.text	004A7F90	0000014B	00000008	00000004	R	.	L	.	S	.	.	.
_fix_grouping	.text	004A80E0	00000033	00000000	00000004	R	.	L	.	S	.	.	.
__free_lc_lconv	.text	004A8120	00000066	00000004	00000004	R	.	L	.	S	.	.	.
_strcspn	.text	004A8450	0000003E	00000028	00000008	R	.	L	.	.	B	T	.
___strgtold12	.text	004A8490	00000660	00000070	0000001C	R	.	L	.	.	.	.	.
__commit	.text	004A8C20	0000009E	0000000C	00000004	R	.	L	.	.	.	T	.
_calloc	.text	004A8CC0	000000AB	00000010	00000008	R	.	L	.	.	.	T	.
__setmode_lk	.text	004A8D70	00000064	00000004	00000008	R	.	L	.	.	.	.	.
___crtMessageBoxA	.text	004A8DE0	0000008F	0000000C	0000000C	R	.	L	.	.	.	.	.
___tzset	.text	004A8E70	00000032	00000000	00000000	R	.	L	.	.	.	.	.
__tzset_lk	.text	004A8EB0	000002D8	00000010	00000000	R	.	L	.	S	.	.	.
__isindst	.text	004A9190	00000028	00000004	00000004	R	.	L	.	.	.	.	.
sub_4A91C0	.text	004A91C0	00000269	00000008	00000004	R	.	.	.	.	.	.	.
_cvtdate	.text	004A9430	0000019C	00000010	0000002C	R	.	L	.	S	.	.	.
